1	14401	玄曼云	13757615350	985232360	21020219970114321X	辽宁省大连市沙河口区富国街36号2单元301	北京大学	旷晴照	13998610014	985232360	1997年1月14日	顺序	?宗教学	美学	 大连	  伊春	 锦州
69	14469	建怀绿	17640595135	9118381834	340823199806062000	安徽省安庆市枞阳县钱桥镇高丰村罗鼓组29号	哈尔滨工业大学	巨代桃	15155619445	9118381834	1998年6月6日	材料学	测试计量技术及仪器	钢铁冶金	 安庆	 大连	 南通
84	14484	将思聪	18742585804	813372586	460200199609201396	海南省三亚市南田农场机关姐妹楼B栋103室	华东师范大学	Mark Helin(a)	13976181598	813372586	1996年9月20日	信息与通信工程	信号与信息处理	?控制理论与控制工程	 三亚	 沈阳	 朔州
91	14491	亢浩岚	18742586031	983782301	350822199711080012	福建省永定区凤城镇东大道邮政集资房A303	东南大学	Riva Fanny	13507505272	983782301	1997年11月8日	计算机应用技术	计算机软件与理论	计算机系统结构	 龙岩	 大连	 抚州
113	14513	孔芷珊	18926405890	1519355691	510625199610240214	四川省什邡市建新路97号	中山大学	Roberta Bryce	13990208790	1519355691	1996年10月24日	油气井工程	服装设计与工程	地质工程	 什邡	 抚顺	 舟山
52	14452	来盼香	17640592109	331818765	431102199702102010	湖南省永州市零陵区朱家巷36号	哈尔滨工业大学	郏采春	18307461671	331818765	1997年2月10日	系统分析与集成	生物物理学	系统理论	 永州	 吉林	 抚州
35	14435	兰冰彦	17640589083	4142473921	510108199711060622	四川省成都市武侯区望江路1号4-24-4	东北大学	哈曼蔓	13678161872	4142473921	1997年11月6日	中外政治制度	人类学	民俗学	 成都	 曲靖	 太原
93	14493	兰泽	18742586138	1032470791	340823199801210014	安徽省安庆市枞阳县金山路602号	浙江大学	Oswald Judith	18075352052	1032470791	1998年1月21日	计算机应用技术	计算机软件与理论	导航、制导与控制	 安庆	 济源	 南通
48	14448	劳英奕	17640591397	693378565	130582199801085238	河北省沙河市柴关乡柴关村三区273号	哈尔滨工业大学	淦弘壮	15832917304	693378565	1998年1月8日	微生物学	生理学	细胞生物学	 沙河	 汝州	 启东
21	14421	李可	15856087228	1073572151	362525199707140613	江西省抚州市崇仁县石庄乡水库村村头组	中央民族大学	羊梦岚	13699597057	1073572151	1997年7月14日	?马克思主义发展史	马克思主义基本原理	国外马克思主义研究	 抚州	 大同	太原
10	14410	李志学	15852910439	675693791	610404199710310532	陕西省咸阳市渭城区乐育北路柳林花园4号三单元六层西户	北京理工大学	明恨瑶	2868083asd	675693791	1997年10月31日	国防经济	统计学	理论经济学	 咸阳	 宁波	  齐齐哈尔
70	14470	力梦菲	17640595313	8179373532	371302199701114313	山东省临沂市兰山区兰山办事处前洞门村469号	哈尔滨工业大学	成弘大	13256592382	8179373532	1997年1月11日	材料加工工程	材料学	?工程热物理	 临沂	 临沂	 本溪
107	14507	连黎昕	18926405314	1373290221	430223199710153818	湖南省攸县城关镇丽水山庄B20栋四单元307	山东大学	Camille Whittier	13789060695	1373290221	1997年10月15日	建筑历史与理论	港口、海岸及近海工程	水利水电工程	 株洲	 潍坊	 盘锦
62	14462	逯寻桃	17640593889	15691439948	220102199703180424	吉林省长春市绿园区客车新区建行小区1栋6门623	哈尔滨工业大学	韩丽佳	13604364048	15691439948	1997年3月18日	机械设计及理论	机械工程	车辆工程	 长春	 唐山	 南充
16	14416	罗良	15854643233	468432903	32040219970815345X	江苏省常州市新北区水木年华花园36幢2单元401室	北京师范大学	俎丰雅	13961292846	468432903	1997年8月15日	经济史	经济思想史	?世界经济	 常州	 连云港	 延边
86	14486	毛善芳	18742585837	862061076	450102199703130032	广西省南宁市北湖北路49号北湖小区15栋3单元205号	华东师范大学	Shirley Chamberlain	15289691758	862061076	1997年3月13日	信号与信息处理	?控制理论与控制工程	模式识别与智能系统	 南宁	  讷河	 宜春
22	14422	枚傲松	15856376027	1075629984	610112199708044056	云南省昆明市西苑街道五星彩园4栋1单元302	南开大学	善令梅	13888133388	1075629984	1997年8月4日	?马克思主义发展史	国外马克思主义研究	思想政治教育	 昆明	 晋城	 鞍山
55	14455	孟菱	17640592643	8940464854	32068319971103715X	江苏省南通市崇川区万通城4幢1507室	哈尔滨工业大学	姬梓楠	15162760990	8940464854	1997年11月3日	流体力学	固体力学	工程力学	 南通	 绥中	 武安
89	14489	妙思	18742585938	935093811	421122199804056338	湖北省黄冈市红安县光明小区1栋西单元东7楼	南京大学	Leona Gresham	15171624546	935093811	1998年4月5日	系统工程	?控制理论与控制工程	计算机系统结构	 黄冈	 淄博	  大庆
81	14481	闽修真	18742573350	740339851	445281199702107000	广东广州番禺区星河湾9-1-508	上海交通大学	智雅辰	020-34787692	740339851	1997年2月10日	电磁场与微波技术	高电压与绝缘技术	信息与通信工程	 广州	 濮阳	 广州
67	14467	睦山灵	17640594779	10996398438	410224199711171076	河南省开封市仇楼镇小营村七组	哈尔滨工业大学	马高朗	13419762872	10996398438	1997年11月17日	材料学	材料物理与化学	测试计量技术及仪器	 开封	 西城	 洛阳
108	14508	那傲易	18926405410	1397634466	421202199809071078	"湖北省咸宁市温泉区谭慧路6号"	山东大学	Olga Bentham	13971810335	1397634466	1998年9月7日	港口、海岸及近海工程	水工结构工程	建筑历史与理论	 咸宁	 大安	 沈阳
82	14482	那拉晨萱	18742585712	764684096	360121199610271415	江西省南昌市南昌县南新乡芳洲村仓下旱上自然村15号	上海交通大学	Vita Julian	13177823696	764684096	1996年10月27日	物理电子学	电工理论与新技术	信息与通信工程	 南昌	 大连	 本溪
61	14461	能如冬	17640593711	16630448250	370282199710030520	山东省青岛市即墨县经济开发区西程村教师楼	哈尔滨工业大学	茹文丽	13687677046	16630448250	1997年10月3日	光学工程	?机械电子工程	车辆工程	 青岛	 铁岭	 萍乡
20	14420	潘语心	15855798429	1071514318	370829199802203514	山东省嘉祥县瞳里镇后赵村108号	中央民族大学	励丝萝	7-6972348jghj	1071514318	1998年2月20日	马克思主义中国化研究	马克思主义基本原理	国外马克思主义研究	 济宁	 铜仁	 安庆
78	14478	平嘉懿	18242026998	667307116	21138219970205062X	辽宁省凌源市南街兴隆小区3号楼2单元301	哈尔滨工业大学	乐正馨欣	2315168	667307116	1997年2月5日	电气工程	化工过程机械	电工理论与新技术	 凌源	 开发	 沈阳
53	14453	浦觅柔	17640592287	4156464854	220802199706261519	吉林省白城市洮北区民主西路33-1号楼2单元401	哈尔滨工业大学	萧琦巧	13943672269	4156464854	1997年6月26日	系统理论	系统分析与集成	科学技术史	 白城	 信阳	 连云港
119	14519	普星洲	18926406466	1665421161	370681199704097628	山东省龙口市兰高镇东解家村96号	西北工业大学	Rory Kent	13646457768	1665421161	1997年4月9日	飞行器设计	载运工具运用工程	水声工程	 烟台	 绍兴	 桂林
45	14445	亓官弘伟	17640590863	964548415	220102199612303134	吉林省长春市南关区亚泰大街3950号4栋3门27室	哈尔滨工业大学	布静姝	13578652572	964548415	1996年12月30日	遗传学	植物学	生态学	 长春	 青岛	 恩施州
74	14474	歧雪柳	17640596025	4423340324	410603199701280017	河南省鹤壁市淇滨区鹤翔西区3号楼中单元202	哈尔滨工业大学	悟嘉许	18903927026	4423340324	1997年1月28日	?工程热物理	有色金属冶金	制冷及低温工程	 鹤壁	 潍坊	 南丹
38	14438	綦端懿	17640589617	5668693474	530125199705020827	云南省昆明市宜良县北古城镇北墩子村委会龙洞村20号	吉林大学	宁雅美	13808711668	5668693474	1997年5月2日	国际关系	中外政治制度	中共党史	 昆明	 大连	 抚顺
68	14468	前梦岚	17640594957	10057390136	210104199709190000	辽宁省沈阳市大东区联合路190号2-甲	哈尔滨工业大学	沃芷文	13079287684	10057390136	1997年9月19日	材料物理与化学	?精密仪器及机械	材料加工工程	 沈阳	 沈阳	   包头
46	14446	邱琰琬	17640591041	874158465	371082199704070737	山东省威海市荣成市寻山街道清河村360号	哈尔滨工业大学	犁正信	13181882956	874158465	1997年4月7日	微生物学	生理学	遗传学	 威海	 海口	 宁波
110	14510	让安安	18926405602	1446322956	14060319970128053X	山西省朔州市平鲁区法院家属楼二单元202	武汉大学	Augustine Faraday	13546202106	1446322956	1997年1月28日	地质工程	服装设计与工程	油气井工程	 朔州	 枣庄	 商洛
17	14417	仍星剑	15854932032	468433071	429006199508072159	湖北省天门市横林镇代湾村九组17号	北京师范大学	蓟秀竹	13191091845	468433071	1995年8月7日	?世界经济	经济史	西方经济学	 天门	 南昌	 合肥
56	14456	桑问丝	17640592821	11332464854	152824199710300033	内蒙古自治区巴彦淖尔市临河区金沙丽苑A4栋4单元402	哈尔滨工业大学	谭春翠	13948181649	11332464854	1997年10月30日	固体力学	工程力学	机械工程	   巴彦淖尔	 无锡	 玉林
97	14497	闪丝柳	18742591801	1129847771	340822200005196214	安徽省怀宁县高河镇独秀花苑F#501	中国科学技术	Truman Cissie	13865183095	1129847771	2000年5月19日	港口、海岸及近海工程	水利水电工程	建筑历史与理论	 安庆	  鸡西	 张家口
83	14483	商承德	18742585723	789028341	370923199704031517	山东省泰安市东平县彭集镇天秀花园	上海交通大学	Janice Eugene	15905488722	789028341	1997年4月3日	信号与信息处理	电磁场与微波技术	控制科学与工程	 泰安	 牡丹 	 牡丹 
30	14430	邵新筠	17615149859	1598774666	330102199705161812	浙江省杭州市江干区凯旋路华景南苑7-3-401	大连理工大学	宛乐蓉	13958055032	1598774666	1997年5月16日	中国少数民族史	中国少数民族经济	中国少数民族艺术	 杭州	 合肥	 大连
106	14506	佘天菱	18926405218	1348945976	130625199706280412	河北省保定市徐水区同兴家园1号楼五单元402	山东大学	Bing Adelaide	15203126878	1348945976	1997年6月28日	水工结构工程	水文学及水资源	建筑历史与理论	 保定	 大连	 上饶
51	14451	圣南烟	17640591931	422208715	410928199505050971	河南省濮阳县清河头乡陈庄村381号	哈尔滨工业大学	闵采南	15239355723	422208715	1995年5月5日	细胞生物学	生态学	生物物理学	 濮阳	 扶余	 大连
18	14418	史梦之	15855220831	1067398652	429006199611182110	河南省开封市金明区黄河大街北段嘉泰新城1号楼3单元501室	北京师范大学	姜飞双	15890322341	1067398652	1996年11月18日	经济史	经济思想史	西方经济学	 天门	 桦甸	 瑞安
2	14402	硕乐山	13934058019	985232377	370323199611072210	山东省淄博市沂源县曹宅村3区22号	中国人民大学	雷凝梦	15269340957	985232377	1996年11月7日	伦理学	逻辑学	外国哲学	 淄博	 辽阳	 松原
43	14443	斯泽语	17640590507	10564878454	342921199704084014	安徽省池州市东至县景园小区2幢3单元205室	哈尔滨工业大学	凤婉秀	18956629105	10564878454	1997年4月8日	法律史	法学理论	诉讼法学	 池州	 贵定	 石家庄
65	14465	苏睿彤	17640594423	12874415042	131102199510291000	河北省衡水市木兆城区宜居嘉园13栋6单元602	哈尔滨工业大学	壬弘懿	13292264818	12874415042	1995年10月29日	?精密仪器及机械	光学工程	一般力学与力学基础	 衡水	 乌鲁木齐	   呼和浩特
92	14492	郯智宸	18742586117	1008126546	21088219960805003X	辽宁省营口大石桥市蟠龙山水居7号楼1单元401	中国矿业大学	Jill Isaac	0417-5608081	1008126546	1996年8月5日	计算机系统结构	模式识别与智能系统	计算机应用技术	 大石桥	 长春	 三明
4	14404	谭访彤	13934558018	985232411	130204199707125111	河北省唐山市古冶区范各庄镇南安村5排12号	中国人民大学	帖幼怡	15032955087	985232411	1997年7月12日	应用经济学	国民经济学	区域经济学	 唐山	 毫州	 沈阳
36	14436	田齐敏	17640589261	4651213772	410811199705050041	河南省焦作市解放中路市委家属院6号楼北单元3楼13号	东北大学	亓如冬	13703896572	4651213772	1997年5月5日	中共党史	人类学	国际关系	 焦作	 敦煌	 沧州
28	14428	佟秀隽	15857242423	1087976982	211421199710015624	河北省唐山市唐海县大通路石油南区13号2单元301	天津大学	谢元彤	13933329231	1087976982	1997年10月1日	中国少数民族艺术	中国少数民族经济	中国少数民族史	 葫芦岛	 南阳	 烟台
96	14496	完奇志	18742588126	1105503526	210803199603130510	西市区新兴大街西82-甲10	浙江大学	Rod Belle	13614076788	1105503526	1996年3月13日	水利水电工程	水工结构工程	港口、海岸及近海工程	 营口	 长春	 洋浦
23	14423	宛秀曼	15856664826	1077687817	500384199608030033	重庆市南川区南大街38号1重庆市南山区38号1单元5-2	南开大学	孙乐康	15310108555	1077687817	1996年8月3日	民族学	马克思主义中国化研究	思想政治教育	 南川	 辽阳	 鞍山
60	14460	魏靖荷	17640593533	17569456552	452726199612220599	广西省柳州市柳北区跃进路100号	哈尔滨工业大学	聂彬郁	7723596794	17569456552	1996年12月22日	工程力学	机械工程	?机械电子工程	 柳州	 潍坊	 陇南
27	14427	问以轩	15857242422	1085919149	410403199702125528	河南省平顶山市卫东区东环路十矿家属院67号楼127号	天津大学	焉茂学	13781806930	1085919149	1997年2月12日	马克思主义民族理论与政策	民族学	中国少数民族史	 平顶山	 大连	 沈阳
98	14498	瓮合美	18742592510	1154192016	220203199606266535	龙潭区乌拉街满族镇卢家村5组	中国科学技术	Payne Noyes	13664327198	1154192016	1996年6月26日	防灾减灾工程及防护工程	水文学及水资源	桥梁与隧道工程	 吉林	 开封	 衡水
15	14415	毋映天	15854354434	468432735	371326199611236115	山东省临沂市丰邑县流峪镇邮政对面	北京师范大学	辉觅丹	18866923053	468432735	1996年11月23日	经济思想史	政治经济学	西方经济学	 临沂	  双鸭山	 沈阳
87	14487	席叶嘉	18742585848	886405321	500104199612301614	重庆市大渡2区八桥镇公民村3号附110号1-1	南京大学	Kama Abbot(t)	15922836925	886405321	1996年12月30日	系统工程	控制科学与工程	计算机系统结构	 大渡2	 朝阳	 长沙
33	14433	喜夏云	17640588727	3124994219	372923199612082618	山东省菏泽市定陶县冉堌镇祝奶庙行政村092号	大连理工大学	湛芳茵	15864618437	3124994219	1996年12月8日	人口学	中国少数民族艺术	人类学	 菏泽	 温州	  绥化
104	14504	夏雪	18926405026	1300257486	370602199706015213	烟台市芝罘区通洋里184通世新城24—1—701	山东大学	Maxine Walker	13655454220	1300257486	1997年6月1日	防灾减灾工程及防护工程	结构工程	桥梁与隧道工程	 烟台	 郑州	 如东
111	14511	线浩然	18926405698	1470667201	412721199702272211	河南省周口市扶沟县毛庄村2组	中山大学	Lauren Carrie	13525796854	1470667201	1997年2月27日	服装设计与工程	地质工程	油气储运工程	 周口	 牡丹 	 都 堰
112	14512	信觅山	18926405794	1495011446	220106199609130610	二道区荣光街道东发路委143组民丰街二胡同307号	中山大学	Vic Douglas(s)	18843186985	1495011446	1996年9月13日	地质工程	纺织材料与纺织品设计	服装设计与工程	 长春	 白城	 哈密
8	14408	邢雅青	15845456520	675693677	410105199604130119	河南省郑州市金水区健康路176号8号楼3单元1902	北京理工大学	辛振博	13838115729	675693677	1996年4月13日	统计学	国际贸易学	数量经济学	 郑州	   呼和浩特	 沈阳
88	14488	幸梦露	18742585889	910749566	411528199805105814	河南省息县关店乡柏庄村十二西组	南京大学	Heloise Bartlett	13839768471	910749566	1998年5月13日	控制科学与工程	系统工程	?控制理论与控制工程	 息	 沈阳	 黄冈
37	14437	薛婉然	17640589439	5159953623	52222419971023006X	贵州省铜仁市汤山镇万寿社区石子巷5-3号	东北大学	耿宏爽	13339660266	5159953623	1997年10月23日	中外政治制度	民俗学	中共党史	 铜仁	 张家口	 济宁
79	14479	雪阳焱	18717794868	691651361	140121199602154672	山西省太原市清徐县西范庄村西头街108号	同济大学	那含巧	18734842679	691651361	1996年2月15日	物理电子学	电气工程	电磁场与微波技术	 太原	 渝北	 苏州
105	14505	鄢安露	18926405122	1324601731	450681199609020315	广西防城港市东兴市新华路246号	山东大学	Jeff Jessie	13097806085	1324601731	1996年9月2日	结构工程	岩土工程	市政工程	 防城港	  哈尔滨	 萍乡
95	14495	严斐斐	18742586164	1081159281	412822199706163073	河南省驻马店市泌阳县郭集乡郭集村委三组	浙江大学	Archer Christy	13691245220	1081159281	1997年6月16日	纺织工程	服装设计与工程	纺织材料与纺织品设计	 驻马店	 大连	 贵阳
5	14405	杨北辰	13934558020	985232428	230107199704020012	哈尔滨市香坊区和平路115号8栋2单元801室	清华大学	聊平彤	15945156288	985232428	1997年4月2日	财政学	金融学	?产业经济学	  哈尔滨	 衡水	 大连
34	14434	业天韵	17640588905	3633734070	14030219970122042X	山西省阳泉市一院东楼3单元5户	大连理工大学	蒋水冬	13152731697	3633734070	1997年1月22日	民俗学	人口学	中外政治制度	 阳泉	 温州	 松原
103	14503	依若菱	18842824945	1275913241	150222199611141017	内蒙古包头市西部五金机电城5栋8号	山东大学	Clement Middleton	13948825072	1275913241	1996年11月14日	岩土工程	结构工程	水文学及水资源	   包头	 温州	 株洲
100	14500	蚁紫薇	18742592925	1202880506	410104199409230038	郑州市管城回族区南曹乡魏河村201号	中国科学技术	Enoch Mat(h)ilda	15838120827	1202880506	1994年9月23日	防灾减灾工程及防护工程	桥梁与隧道工程	水工结构工程	 郑州	 六安	 保定
3	14403	羿望慕	13934558016	985232394	340222199707236614	安徽省芜湖市繁昌县中分村桥北组九号	中国人民大学	粘瑞彩	18226521607	985232394	1997年7月23日	中国哲学	马克思主义哲学	宗教学	 芜湖	 周口	 临清
63	14463	阴喜儿	17640594067	14752431646	130429199610091021	河北省永年县临洺关镇施庄村九区82号	哈尔滨工业大学	让玉泉	18231038798	14752431646	1996年10月9日	一般力学与力学基础	机械设计及理论	光学工程	 邯郸	 毕节	 忻州
47	14447	勇阳	17640591219	783768515	452622199604130015	广西省百色市田阳县中央公园11单元1301	哈尔滨工业大学	邝英韶	15878622109	783768515	1996年4月13日	植物学	遗传学	生态学	 百色	 张家口	 楚雄州
80	14480	犹琦珍	18742516920	715995606	210402199612020518	辽宁省抚顺市新抚区永宁街7-3号楼2单元502	同济大学	景骊婷	265a4s1f56asf1a6	715995606	1996年12月2日	电工理论与新技术	高电压与绝缘技术	物理电子学	 抚顺	 东营	 舟山
7	14407	羽意蕴	15234167031	675693620	341226199708053218	安徽省六安市金安区八中住宅4栋408	北京航空航天	蓬骊泓	18856402067	675693620	1997年8月5日	?产业经济学	统计学	数量经济学	 阜阳	 吉林	 大同
9	14409	郁兴文	15849526356	675693734	430104199704244313	湖南省长沙市岳麓区中南大学甘棠村附32号	北京理工大学	敛笑容	15874289778	675693734	1997年4月24日	劳动经济学	国际贸易学	?产业经济学	 长沙	 威海	 沈阳
73	14473	允竹筱	17640595847	5362348626	350524199601223015	广东省东莞市凤岗镇龙平西路金辉华府二栋三单元601	哈尔滨工业大学	赛慧晨	13554902619	5362348626	1996年1月22日	有色金属冶金	钢铁冶金	?工程热物理	 东莞	 长春	 六盘水
102	14502	载开朗	18755184726	1251568996	230702199805120371	黑龙江省伊春市伊春区农行家属楼1号楼1单元601	厦门大学	Conrad Emerson	13614588565	1251568996	1998年5月12日	市政工程	岩土工程	防灾减灾工程及防护工程	  伊春	 鞍山	 孝感
99	14499	斋驰颖	18742592917	1178536261	33038219970711641X	乐清市乐成镇清远路新世纪花园北龙居7D	中国科学技术	Lynn Moulton	13901367947	1178536261	1997年7月11日	水文学及水资源	市政工程	桥梁与隧道工程	 温州	 牡丹 	 石家庄
40	14440	翟昕珏	17640589973	6686173176	130722199606053411	河北省张家口市张北县张北镇永义街10号	吉林大学	刘昕妤	15833135060	6686173176	1996年6月5日	法学理论	外交学	法律史	 张家口	  伊春	 沈阳
109	14509	展浩气	18926405506	1421978711	210281199707101219	辽宁省大连瓦房店市新联路111号3-4-1	武汉大学	Leonard	13664242286	1421978711	1997年7月10日	服装设计与工程	纺织工程	纺织材料与纺织品设计	 瓦房店	 沈阳	   包头
44	14444	张简贞怡	17640590685	54124841212	411402199602226115	河南省商丘市梁园区周集乡贾庄村张文楼村81号	哈尔滨工业大学	吾又蓝	13569353696	54124841212	1996年2月22日	生理学	植物学	微生物学	 商丘	 白山	 广州
50	14450	赵琛瑞	17640591753	512598665	210902199602135036	辽宁省阜新市海州区矿联四委矿联路22-2-206	哈尔滨工业大学	黄良弼	15042528017	512598665	1996年2月13日	生物物理学	细胞生物学	系统理论	 阜新	 盘锦	 延吉
